post_url,comment_id,comment_text,comment_author,comment_time,comment_reactions,reply_count
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfNjI5NzEyMTY4ODEyOTE2,Thanks,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfNDEzODk2ODM3NTQwMDM3,Tu est un champion merci bcp,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfMzQzMTc0Mjg3MDQzNjczMw==,,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfMzI4NTk5NTAwNDk0NjEwOA==,Okkk.....!,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfNDM2NjgwODYxNjY4NzMy,Grand merci mon frère,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfNTU5MDc3MjMzNDMxNTM5NQ==,On est connecté 👂👂👂👂,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfODI3MzYyNzQyMDQ2NzYz,Le Dieu de l'informatique,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfMTcwNTM3NDk5NjUyMjM4MQ==,Merci beaucoup,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfMzM2NDM3NDQ1NzEzMTQyOQ==,Merci bien 🙏,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfMzkwMzc2MzU2NjIxMjg1,Que Dieu te bénisse,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfODIwMDk0NzU5MzM3MDQy,Merci 🙏🏼🙏🏼👍👍👍👍👍,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfMTE1MzE3OTMwNTI2OTcwNw==,Merci beaucoup,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfNzg5NjgxNDU1NjAzNDgw,Merci beaucoup courage à vous,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfNzg4NTQzOTg5MDYwNjc3,Cisse Mory Moussa sujet très intéressant,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfNDQyMjgxMzE3NzU1NTI2,,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfOTkzNzU2Nzc4NTA4OTc5,Les terroristes vous suit également donc esce que c'est une bonne idée,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfNDA1MzM1NzU0OTE1MDM3,Merci laba,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfNDIwMDIzMjE2OTEwNzYx,Bonne journée,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfNTA0NTg3MTc0ODQyMzA2,Ambroise Traore,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfODkyMDIyMDUxNzYwMDM3,Merci beaucoup,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfNjE4MzM3NTc2NzQyMTY0,Good to know . Thanks brother,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfMTA3MjA3MTQyMzQ0MTk2Mw==,Si tu te reproche de rien pourquoi tout xaa? Soyons franc bon dimanche,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfMTA3ODUyNjA5NjM4NzM3Mg==,Bien noté,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfMTA3ODUyNjA5NjM4NzM3Mg==,Bien noté,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfNTYwNTQ1OTI1ODI3MDUw,Merci à vous,,,,
https://www.facebook.com/ibrahimamaigabf/videos/1230999364113693/,Y29tbWVudDo0NjAyNTA4MjI4MjAzODZfMzgwNzc4MTA2Mjg1MjY1Ng==,Merci beaucoup 🙏,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfMTMyNzE1Njk0MTM2MTM5OA==,Des infos codé seul les concerné se reconnaissent,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfNDMzNzI2NTA4ODI3Mjkw,Pourquoi parle tu trop de la mort ses temps ci?,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfNzYzMjg3MzEzNjc2NjMxNg==,J´apprend à connaître ce monsieur,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfMTE4MzE5OTg1NTU5MjgzMA==,Le Maiga du Mali as élevé le devis. Mon cher Maiga il te reste à venir nous sortir la tête de l eau. C est maintenant le Burkina Faso as besoin malgré tes erreurs du passé on te pardon mais soit correct cette fois ci. Le peuple te redonne sa confiance cette fois écoute les conseils. Vive tout les Maiga du monde,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfMTUyMTY1NjYwMTYyMTY5OA==,Ne meurs pas nous laisser s'il te plaît l'imbattable Maiga!,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfMTE2ODU4MzQzMzg2Njk4OQ==,Merci,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfNTM4NzY1MjU2ODAxMzk5MA==,Vrai,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfMTI3Mzg3ODM5OTg0MTQ2NA==,Awolé 😂,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfODA0MDkxODEwNjI5MzM0,Tout à fait,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfMTA1NDA0MDYyNTIwMTIxMQ==,Ok,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfNTM4NzY1MjU2ODAxMzk5MA==,Vrai,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfMTI3Mzg3ODM5OTg0MTQ2NA==,Awolé 😂,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfODA0MDkxODEwNjI5MzM0,Tout à fait,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfMTA1NDA0MDYyNTIwMTIxMQ==,Ok,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfNTgwODk1Mjg1NTgzNDM0Ng==,Vrai,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02t1VWih6pehgvNg9gcrTpYYkn4i4CNoy4TvUu5yEi72y7k85DT5Sbspe3oEfoqGWUl,Y29tbWVudDo0NjAxNTM5NjYxNjM0MDVfNDA2MDg2ODYxNjgwMTU0,Sacré Maïga,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfNjA4MzQyNTM0MTcwNjgz,J'attends impatiemment ton prochain direct,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfNjY0NDc0MTQ4MzQ3NTMy,"""l'ennui c'est lorsque la répétition des choses devient languissante. C'est lorsque la même image s'appauvrit à force d'être là"" Tahar Ben J .
Un livre qui m'a beaucoup marqué !",,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfNTc5Mjk4Mzc0MDc2Mzc3NQ==,"""jour de silence a Tanger"" belle œuvre de Tahar Ben J",,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfMTEwNjM2NjU3NjY1NjY1OQ==,Secret secret et encore secret.je m'en en formation de secrétaire,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfNjU5Njg5NzM1MzQzNjUx,Awolé 😂,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfNTAxNTg2MDQ0NzMxMzM1,Vraiment on vous respecte depuis votre position avec le moindre détail......,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfNzg3NjAwMDMyNDg4MDUx,🔥🇧🇫🔥,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfMTA1MzUyMjY3OTM4MTc3Mg==,Je valide,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfODIzODg3NTg4NzY1Nzk2,"Faut expliquer en français facile SVP, pour qu'on puisse comprendre.",,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfODQ3MDk5Njk2NjY3NzA4,Donc ils sont tous reparti?,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfMTQ0NDE2NDgxMjc4MDg5Nw==,Nous on te comprends pas,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfNDA2NDg2Nzk4MzE1NzI0,Comment on fait pour avoir la nationalité malienne,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfNDkyMDAzMDcyNzQ1OTUw,Exactement,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfNjIzNDA2MzE5MTY0NDAz,Vous avez pu rencontré le président là-bas non?cher Maiga,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfODI0MDkxMzE1NjA5MzE5,J'espère qu'on n'a pas essayer de vous faire mal que le seigneur tout puissant vous garde et vous protège,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfNDkzMTAzOTk5MzIzNzU2,Cool,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfNjI4ODU0NjExOTY4MjQ0,C'est pour parler ceci pour parler cela pour aller réparer le pays. Fin de citation.,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfNjM0MzI5NTgxNTUzODYw,Le sable a parlé,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfMTEwMjgwNTgzMDYwMDQ4OQ==,,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid0rjzfZX4fHpZhgZYotrdNnyQfunmHYHUJwimLXaSWnYGQrVw4zENnHTEGypewvurGl,Y29tbWVudDo0NjAwMzcxNjk1MDg0MThfNjMzOTI3NjgxNjM5MDIw,paroles d'un sage🙏,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfMTE2NDgxMjU0NDQ2MzQzMw==,Christian Tchimbé Zoma,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNjgxOTk0MjMyODk1MjUy,Jacques Konkobo,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNDg5NzUyNzIzMDQ5ODcy,Trop vrai pour ne pas croire à cela.,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNDAxMjI0MDcyMjAwNTk0,Même la vendeuse de dolo au cabaret sait qu'il n'y aura pas d'élection en 2024 au Burkina..,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfMTI3MTUzNjM3Njk4MDAwNQ==,Abaa,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNTE2ODQwNjYwMjg3NDE2,Le sable dit quoi ?,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNDkxNjQxODY1ODgyODUw,Dieu nous donne un GOÏTA.,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNDQwNzY0ODAxNDkwMjcw,Je suis d'avis avec vous car nous aurons une transition dans une transition. Ça c'est sûre et certain,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfODIzNTQwOTAyMzI5MjUx,Le sable à parler encore ? Mais cette fois-ci tu as tiré bidé,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfMTQ3NzIxMTY3OTQyMjU3Nw==,Dis nous plutôt quand est ce que le terros.ime va prendre fin. C'est ce qui nous intéresse. Pas de prédiction fune.ste,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNTAzNDEwMzM0NTA4NjU5,Puisse le Burkina Faso s'en sortir vivant. C'est tousssss.,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfODAyMTUwMzIwOTI5MTg1,Abdoul Rasmane Badini,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNjAxNjExODg1MDA1OTU4,J'aime vraiment la tournure des évènements !!!!,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNTg5MDk3NTMzMDAwMjQ4,Tout sa c'est vrai mais après le report des élections quesqui suit,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNzc0OTMxMjYzNzYxNzky,"Il y a des gens qui sont en avance par rapport au temps, tu l'es.",,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNjQ4NTA5NzgzMjk5NDE5,Djaaaa Ibrahim a commencé son travail depuis des années. Il vient de loin 💪💪💪,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNjE2OTMzMTkzMjkwODMz,Tonton Maïga c'est le sable et le sable ne ment jamais 🔥🔥🔥🔥,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNzYyNTc5Nzk1MDQzMTc4,C'est noté,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNDk2MTE3OTcyMDM3MDc4,OK,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfMTA2NDk3MTU0MDgzOTYyMw==,"Seul le temps détient la vérité,   s'affiche un peu un peu.",,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfMTE0NzQ3MTE4OTE5NzQ0OA==,Hum 😎,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfMTgwODc2MzU5MjgwOTk4Mg==,"Tout ce que tu as dit depuis 2010, toute personne lucide, qui lit bien les choses depuis 2010 pouvait le prédire.",,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNDk2ODk4MTMxOTU3NTU5,"La seule et unique condition pour qu'il n'y ait pas d'élections en 2024, c'est que Damiba tourne radicalement le dos à la France et serve les intérêts du bas peuple à l'instar de Goïta. Le peuple est plus préoccupé par l'insécurité et la misère sociale que les urnes qui ne profitent aux fins politiciens. Toute junte qui servira le peuple pourra autant d'années (5 à 10 ans) qu'elle voudra",,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNDA1OTM2MDg0OTUwNzgx,Les élections c'est en 2025 pas en 2024,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNDEyMTk4NzA0MzI4OTIy,Ce n'est qu'un secret de polichinelle,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfMTM0NDUzMzQ3Mjc0NTQ3MQ==,Mon parent là le chaos sera total au Burkina,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNjEzOTgwMDIzNjg3ODcz,Pour les élections même moi je sais ça. En tout pas à la période indiquée de 2024-25,,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNjQ1NzUwNTE2OTQ2MDY0,"Pour rappel, je suis un historien en formation, qui sait je verrai dans mon programme si je pourrai faire une œuvre sur ta personne.📚📖

C'est pas mal comme idée non?😂😂😂",,,,
https://www.facebook.com/ibrahimamaigabf/posts/pfbid02ZJpNho5E5khtjSHpuJP5ohgtd4niZrWTw8oZoAWLkQhcm7qTrbzCtjd3ZWD9SWj1l,Y29tbWVudDo0NTk2Nzk3MTI4Nzc0OTdfNjU3OTA5NjI1NTMzNzE0,Bien vu,,,,
